user_id,session_id,timestamp,country,city,prev_country,ip_address,isp,is_vpn,is_tor,is_proxy,is_datacenter_ip,ip_reputation_score,device_fingerprint,device_type,time_since_last_login_hours,distance_from_last_login_km,login_attempts,failed_attempts,password_correct,time_to_login_seconds,is_breached_credential,mfa_required,mfa_method,mfa_attempts,mfa_success,mfa_time_taken_seconds,mfa_method_changed,push_notification_count,hour_of_day,day_of_week,is_weekend,is_unusual_time,typing_speed_chars_per_min,mouse_movement_entropy,concurrent_sessions,session_duration_last_minutes,velocity_score,device_trust_score,location_trust_score,risk_score,is_anomaly,anomaly_category
USER_2111,SESSION_000511,2025-10-05T15:43:00,India,Bangalore,India,132.97.164.246,AT&T,0,0,0,0,0.779,FP_10253,iOS-Safari,8.07,198.31,2,0,1,104.43,0,1,Authenticator_App,1,1,4.73,0,1,15,6,1,0,49.92,0.892,1,5.01,0.004,0.709,0.797,15.76,0,normal
USER_5277,SESSION_000512,2025-09-24T05:58:00,India,Delhi,India,3.111.149.44,BSNL,0,0,0,0,0.74,FP_96935,Windows-Chrome,60.81,41.02,2,0,1,90.96,0,1,Authenticator_App,1,1,1.01,0,1,5,2,0,1,101.46,0.605,0,28.88,0.0,0.742,0.776,16.13,0,normal
USER_5565,SESSION_000513,2025-09-24T18:30:00,UAE,Los Angeles,UAE,107.228.82.33,Jio,1,0,1,0,0.194,FP_64210,Mac-Safari,13.78,192.38,1,0,1,1.15,0,1,SMS,1,1,2.82,0,2,18,2,0,0,44.21,0.764,0,4.27,0.002,0.3,0.818,33.34,0,normal
USER_3853,SESSION_000514,2025-10-01T12:59:00,Australia,Los Angeles,Australia,171.101.20.46,Verizon,0,1,0,0,0.381,FP_20668,Linux-Firefox,19.74,161.75,1,0,1,0.98,1,1,SMS,5,0,34.22,0,42,12,2,0,0,118.96,0.714,1,8.99,0.001,0.3,0.67,64.75,1,mfa_fatigue
USER_7910,SESSION_000515,2025-10-30T23:37:00,India,Kolkata,India,16.147.91.92,Airtel,0,0,0,0,0.145,FP_61662,iOS-Safari,17.76,484.39,2,0,1,0.9,0,1,Push_Notification,1,1,1.27,0,1,23,3,0,0,105.83,0.885,0,27.65,0.005,0.3,0.834,25.85,0,normal
USER_7178,SESSION_000516,2025-10-05T22:49:00,Singapore,Boston,Singapore,227.80.75.237,Airtel,0,0,0,0,0.213,FP_41582,iOS-Safari,13.11,59.8,2,0,1,1.11,1,1,SMS,1,1,3.02,1,1,22,6,1,0,379.0,0.298,1,21.1,0.001,0.3,0.77,45.77,1,bot_login
USER_7571,SESSION_000517,2025-10-27T21:24:00,India,Bangalore,USA,164.31.225.1,Comcast,0,0,0,0,0.237,FP_75846,Windows-Chrome,1.05,13954.52,1,0,1,0.87,0,1,SMS,1,1,4.97,0,2,21,0,0,0,86.86,0.771,1,7.05,2.211,0.3,0.758,52.7,1,impossible_travel
USER_1543,SESSION_000518,2025-09-20T22:38:00,India,Bangalore,India,214.137.11.214,Verizon,0,0,0,0,0.957,FP_52117,Windows-Chrome,41.8,84.5,2,0,1,98.69,0,1,Push_Notification,1,1,3.26,0,1,22,5,1,0,64.49,0.773,0,21.91,0.0,0.888,0.765,5.86,0,normal
USER_2905,SESSION_000519,2025-09-19T13:27:00,India,Mumbai,India,238.104.238.113,Verizon,0,0,0,0,0.724,FP_45874,Linux-Firefox,67.32,125.38,1,0,1,10.69,0,1,Authenticator_App,1,1,4.92,0,1,13,4,0,0,83.95,0.629,1,15.92,0.0,0.888,0.748,14.59,0,normal
USER_8332,SESSION_000520,2025-10-16T16:43:00,UK,San Francisco,UK,233.243.53.144,Airtel,0,0,0,0,0.934,FP_85242,Linux-Firefox,51.86,163.87,2,0,1,22.0,0,1,Authenticator_App,1,1,3.97,0,1,16,3,0,0,79.78,0.811,0,11.39,0.001,0.9,0.656,7.64,0,normal
USER_3565,SESSION_000521,2025-10-02T13:38:00,Germany,Chicago,Germany,38.170.174.100,AT&T,1,0,0,0,0.138,FP_71552,Windows-Chrome,20.56,88.01,1,0,1,1.15,1,1,Biometric,1,1,2.48,0,2,13,3,0,0,318.17,0.26,1,7.93,0.001,0.3,0.867,53.44,1,bot_login
USER_5025,SESSION_000522,2025-10-13T10:14:00,Australia,Los Angeles,Australia,220.62.18.222,Airtel,0,0,0,0,0.103,FP_87206,Linux-Firefox,17.63,164.29,2,0,1,0.96,1,1,SMS,1,1,2.76,0,1,10,0,0,0,416.79,0.232,1,28.85,0.002,0.3,0.671,48.91,1,bot_login
USER_1092,SESSION_000523,2025-10-14T22:36:00,India,Delhi,India,206.28.87.154,BSNL,0,0,0,0,0.957,FP_33775,Windows-Chrome,4.96,197.3,2,0,1,60.51,0,1,Backup_Code,1,1,2.05,0,1,22,1,0,0,104.24,0.668,0,5.12,0.007,0.706,0.904,6.56,0,normal
USER_3387,SESSION_000524,2025-10-21T19:29:00,USA,New York,USA,220.146.253.8,AT&T,0,0,0,0,0.78,FP_61377,Android-Chrome,35.36,36.7,2,0,1,69.58,0,1,Push_Notification,1,1,1.99,0,2,19,1,0,0,65.87,0.759,1,16.67,0.0,0.9,0.827,12.4,0,normal
USER_1055,SESSION_000525,2025-09-22T13:50:00,India,Pune,India,150.149.233.43,AT&T,0,0,0,0,0.969,FP_89953,Android-Chrome,53.74,169.44,2,0,1,19.48,0,1,Biometric,1,1,4.68,0,1,13,0,0,0,110.06,0.729,1,24.09,0.001,0.877,0.841,9.7,0,normal
USER_6026,SESSION_000526,2025-09-27T06:45:00,UK,San Francisco,UK,101.46.186.69,Comcast,0,0,0,0,0.726,FP_46250,Windows-Chrome,26.98,16.33,1,0,1,110.67,0,1,Backup_Code,1,1,4.91,0,1,6,5,1,0,69.35,0.85,0,20.04,0.0,0.734,0.659,13.21,0,normal
USER_6613,SESSION_000527,2025-10-05T05:45:00,India,Bangalore,India,59.122.236.130,Comcast,0,0,0,0,0.847,FP_36896,iOS-Safari,57.02,43.93,1,0,1,44.56,0,1,Authenticator_App,1,1,4.79,0,2,5,6,1,1,63.34,0.808,0,25.54,0.0,0.79,0.804,13.39,0,normal
USER_9905,SESSION_000528,2025-10-01T07:19:00,India,Mumbai,India,251.97.75.66,Comcast,0,0,0,0,0.769,FP_33527,Linux-Firefox,27.92,184.56,1,0,1,53.27,0,1,Authenticator_App,1,1,1.58,0,1,7,2,0,0,43.06,0.687,0,8.42,0.001,0.774,0.692,11.48,0,normal
USER_8975,SESSION_000529,2025-09-13T10:49:00,India,Mumbai,India,50.59.190.217,BSNL,0,0,0,0,0.986,FP_39401,Android-Chrome,31.51,69.21,1,0,1,92.41,0,1,Authenticator_App,1,1,1.14,0,2,10,5,1,0,110.64,0.774,0,17.28,0.0,0.95,0.805,3.87,0,normal
USER_6006,SESSION_000530,2025-09-07T08:17:00,India,Kolkata,India,246.130.115.146,Jio,0,0,0,0,0.999,FP_80069,Mac-Safari,8.37,120.3,2,0,1,77.12,0,1,Push_Notification,1,1,2.94,0,2,8,6,1,0,56.52,0.708,0,27.84,0.002,0.704,0.694,9.06,0,normal
USER_8913,SESSION_000531,2025-10-19T16:15:00,Germany,New York,Germany,95.209.180.159,Comcast,0,0,0,0,0.125,FP_58589,Windows-Chrome,23.81,131.03,15,14,1,0.78,0,1,Backup_Code,1,1,4.46,0,1,16,6,1,0,94.09,0.898,1,2.31,0.001,0.3,0.664,47.67,1,brute_force
USER_1706,SESSION_000532,2025-09-06T12:50:00,UAE,New York,UAE,38.4.14.70,Jio,0,0,0,0,0.125,FP_78318,Android-Chrome,2.58,292.82,2,0,1,0.8,1,1,Push_Notification,1,1,4.1,0,2,12,5,1,0,60.6,0.681,3,26.94,0.019,0.3,0.728,57.89,1,concurrent_login
USER_8802,SESSION_000533,2025-10-07T07:06:00,USA,New York,USA,233.190.39.224,Airtel,0,0,0,0,0.711,FP_57379,Linux-Firefox,54.31,55.33,1,0,1,96.2,0,1,SMS,1,1,1.2,0,2,7,1,0,0,102.38,0.884,0,12.55,0.0,0.896,0.814,8.69,0,normal
USER_2206,SESSION_000534,2025-09-05T08:52:00,India,Mumbai,India,182.229.13.159,Verizon,0,0,0,0,0.803,FP_67606,Android-Chrome,56.65,20.85,2,0,1,116.61,0,1,Backup_Code,1,1,2.8,0,2,8,4,0,0,84.02,0.694,0,15.15,0.0,0.827,0.657,10.71,0,normal
USER_5972,SESSION_000535,2025-10-03T09:16:00,UK,Boston,UK,81.9.73.52,Jio,0,0,0,0,0.752,FP_17578,Mac-Safari,15.28,166.47,2,0,1,27.81,0,1,Push_Notification,1,1,1.89,0,1,9,4,0,0,90.51,0.771,1,27.03,0.002,0.861,0.907,12.21,0,normal
USER_5903,SESSION_000536,2025-09-30T12:51:00,India,Delhi,India,40.47.218.51,AT&T,0,0,0,0,0.851,FP_57284,iOS-Safari,27.37,160.28,1,0,1,77.67,0,1,SMS,1,1,1.47,0,1,12,1,0,0,87.11,0.829,1,25.1,0.001,0.816,0.941,10.88,0,normal
USER_3019,SESSION_000537,2025-09-08T11:38:00,India,Delhi,India,66.226.23.94,Airtel,0,0,0,0,0.996,FP_80798,Mac-Safari,63.44,148.27,2,0,1,105.13,0,1,SMS,1,1,1.26,0,2,11,0,0,0,50.0,0.741,1,10.97,0.0,0.899,0.668,11.56,0,normal
USER_7981,SESSION_000538,2025-10-08T04:23:00,India,Mumbai,India,150.114.143.62,BSNL,0,0,0,0,0.985,FP_27592,Windows-Chrome,30.55,40.55,2,0,1,35.75,0,1,Backup_Code,1,1,1.17,0,1,4,2,0,1,47.9,0.671,1,26.09,0.0,0.803,0.784,16.42,0,normal
USER_3573,SESSION_000539,2025-10-05T16:52:00,USA,Boston,USA,7.24.252.83,Comcast,0,0,0,0,0.774,FP_20030,Mac-Safari,67.9,174.69,1,0,1,44.36,0,1,Push_Notification,1,1,2.43,0,1,16,6,1,0,41.26,0.895,1,10.64,0.0,0.932,0.667,14.4,0,normal
USER_9547,SESSION_000540,2025-09-25T02:34:00,India,Pune,India,229.34.219.16,Comcast,0,0,0,0,0.872,FP_13276,Linux-Firefox,56.72,180.5,1,0,1,100.27,0,1,Authenticator_App,1,1,2.45,0,2,2,3,0,1,106.8,0.803,1,20.04,0.001,0.78,0.898,16.74,0,normal
USER_3255,SESSION_000541,2025-09-22T13:44:00,UK,New York,UK,179.74.235.220,AT&T,0,0,0,0,0.736,FP_68414,Android-Chrome,64.01,55.93,1,0,1,34.05,0,1,Push_Notification,1,1,3.37,0,2,13,0,0,0,53.06,0.629,1,7.75,0.0,0.993,0.907,10.46,0,normal
USER_5150,SESSION_000542,2025-09-20T23:20:00,UK,San Francisco,UK,128.131.125.250,AT&T,0,0,0,0,0.925,FP_12464,Mac-Safari,26.77,5.57,1,0,1,43.31,0,1,Authenticator_App,1,1,1.91,0,1,23,5,1,0,112.71,0.766,0,17.11,0.0,0.716,0.994,5.49,0,normal
USER_6111,SESSION_000543,2025-10-03T14:49:00,USA,Los Angeles,USA,99.179.130.229,AT&T,0,0,0,0,0.872,FP_65532,Android-Chrome,51.7,187.59,1,0,1,74.59,0,1,Biometric,1,1,4.49,0,2,14,4,0,0,107.35,0.884,1,27.38,0.001,0.862,0.951,9.74,0,normal
USER_4797,SESSION_000544,2025-09-28T02:42:00,USA,San Francisco,USA,38.88.157.97,AT&T,0,0,0,0,0.798,FP_31492,Windows-Chrome,28.19,53.81,1,0,1,59.13,0,1,Authenticator_App,1,1,1.42,0,1,2,6,1,1,40.79,0.654,1,7.72,0.0,0.948,0.766,17.32,0,normal
USER_8806,SESSION_000545,2025-09-28T06:56:00,USA,Chicago,USA,15.224.189.176,Airtel,1,0,0,0,0.278,FP_41694,Linux-Firefox,11.87,226.87,2,0,1,1.23,1,1,Biometric,1,1,3.47,0,2,6,6,1,0,50.34,0.672,2,7.03,0.003,0.3,0.854,56.55,1,concurrent_login
USER_2317,SESSION_000546,2025-10-19T15:41:00,India,Delhi,India,12.140.241.149,Jio,1,0,0,0,0.232,FP_13582,Windows-Chrome,15.88,412.14,2,0,1,1.65,0,1,Biometric,1,1,1.83,1,2,15,6,1,0,116.67,0.715,0,9.79,0.004,0.3,0.695,34.64,0,normal
USER_5342,SESSION_000547,2025-09-09T20:11:00,UK,Chicago,UK,159.54.92.112,AT&T,1,0,0,0,0.174,FP_66082,Linux-Firefox,12.47,264.78,1,0,1,1.11,0,1,Backup_Code,1,1,2.7,0,2,20,1,0,0,329.72,0.292,0,5.22,0.004,0.3,0.966,31.45,0,normal
USER_9226,SESSION_000548,2025-10-10T17:52:00,India,Mumbai,India,119.74.57.207,Verizon,0,0,0,0,0.909,FP_14391,Windows-Chrome,58.86,81.88,2,0,1,29.91,0,1,Push_Notification,1,1,4.66,0,1,17,4,0,0,87.15,0.607,1,13.17,0.0,0.822,0.842,11.41,0,normal
USER_6229,SESSION_000549,2025-09-14T13:03:00,India,Kolkata,India,80.215.13.147,AT&T,0,0,0,0,0.722,FP_28065,Linux-Firefox,42.71,99.27,1,0,1,62.63,0,1,Biometric,1,1,4.17,0,1,13,6,1,0,87.38,0.851,0,26.52,0.0,0.951,0.618,10.64,0,normal
USER_6321,SESSION_000550,2025-10-19T20:54:00,India,Bangalore,India,10.232.0.154,AT&T,0,0,0,0,0.895,FP_76109,Linux-Firefox,52.34,168.26,1,0,1,35.06,0,1,SMS,1,1,4.02,0,1,20,6,1,0,71.66,0.828,0,5.73,0.001,0.881,0.926,4.48,0,normal
USER_3896,SESSION_000551,2025-10-03T20:43:00,USA,Boston,USA,6.37.154.31,BSNL,0,0,0,0,0.911,FP_40211,Linux-Firefox,53.94,117.54,1,0,1,66.23,0,1,Authenticator_App,1,1,2.51,0,1,20,4,0,0,68.37,0.628,0,5.24,0.0,0.878,0.965,3.69,0,normal
USER_5840,SESSION_000552,2025-09-15T11:07:00,USA,Boston,USA,246.194.157.176,Comcast,0,0,0,0,0.903,FP_29327,iOS-Safari,71.05,120.87,2,0,1,114.2,0,1,Push_Notification,1,1,2.54,0,2,11,0,0,0,58.87,0.712,1,5.91,0.0,0.955,0.871,9.06,0,normal
USER_4881,SESSION_000553,2025-10-02T17:31:00,Russia,Unknown,India,228.27.17.164,Comcast,0,0,0,0,0.297,FP_95365,Mac-Safari,21.52,6766.78,2,0,1,1.0,0,1,Backup_Code,1,1,1.78,1,2,17,3,0,0,58.27,0.722,0,25.75,0.052,0.3,0.2,33.58,0,normal
USER_7394,SESSION_000554,2025-09-10T18:52:00,India,Pune,India,222.79.55.143,BSNL,0,0,0,0,0.854,FP_41166,Windows-Chrome,66.61,98.81,1,0,1,96.03,0,1,SMS,1,1,2.0,0,1,18,2,0,0,110.54,0.669,1,25.77,0.0,0.916,0.752,12.17,0,normal
USER_8755,SESSION_000555,2025-09-23T21:22:00,India,Kolkata,India,98.161.186.21,Comcast,0,0,0,0,0.727,FP_69435,Linux-Firefox,54.82,95.51,1,0,1,106.74,0,1,Push_Notification,1,1,4.09,0,1,21,1,0,0,43.05,0.81,1,21.68,0.0,0.937,0.987,10.24,0,normal
USER_7812,SESSION_000556,2025-10-25T02:37:00,India,Pune,India,206.100.177.194,Jio,0,0,0,0,0.966,FP_86559,Mac-Safari,39.98,166.19,2,0,1,110.45,0,1,Biometric,1,1,3.64,0,1,2,5,1,1,53.14,0.686,1,3.62,0.001,0.819,0.744,17.07,0,normal
USER_2691,SESSION_000557,2025-10-05T23:30:00,UK,Los Angeles,UK,41.18.197.85,Jio,0,0,0,0,0.733,FP_48005,iOS-Safari,66.29,129.27,2,0,1,74.05,0,1,SMS,1,1,1.14,0,2,23,6,1,0,55.6,0.671,0,3.13,0.0,0.739,0.667,12.92,0,normal
USER_9199,SESSION_000558,2025-10-02T20:37:00,India,Pune,India,146.39.235.190,AT&T,0,0,0,0,0.831,FP_48506,Mac-Safari,57.22,95.31,1,0,1,77.69,0,1,SMS,1,1,4.7,0,1,20,3,0,0,82.55,0.731,0,18.64,0.0,0.857,0.826,7.3,0,normal
USER_6032,SESSION_000559,2025-09-14T08:31:00,India,Kolkata,India,6.75.200.78,Verizon,0,0,0,0,0.951,FP_97481,Mac-Safari,62.44,52.05,1,0,1,74.95,0,1,Push_Notification,1,1,3.31,0,1,8,6,1,0,107.31,0.879,0,2.42,0.0,0.888,0.88,4.22,0,normal
USER_3963,SESSION_000560,2025-10-09T00:21:00,India,Delhi,India,202.50.151.205,Comcast,0,0,0,0,0.904,FP_36945,iOS-Safari,60.55,122.54,2,0,1,72.3,0,1,Backup_Code,1,1,4.75,0,2,0,3,0,1,108.78,0.737,1,8.61,0.0,0.932,0.792,15.59,0,normal
USER_3267,SESSION_000561,2025-09-22T00:09:00,Iran,Unknown,India,9.85.42.97,Verizon,0,0,0,0,0.219,FP_42023,Linux-Firefox,22.67,8340.97,1,0,1,0.98,0,1,Backup_Code,1,1,4.86,0,2,0,0,0,1,63.79,0.865,0,12.71,0.061,0.3,0.2,39.83,0,normal
USER_7553,SESSION_000562,2025-10-08T18:10:00,India,Mumbai,India,218.167.62.254,Jio,0,0,0,0,0.877,FP_38474,Windows-Chrome,11.33,119.55,1,0,1,77.05,0,1,Authenticator_App,1,1,4.82,0,1,18,2,0,0,114.31,0.872,0,21.87,0.002,0.737,0.788,8.99,0,normal
USER_1889,SESSION_000563,2025-09-07T14:36:00,India,Pune,India,243.124.71.10,BSNL,0,0,0,0,0.87,FP_47724,Mac-Safari,54.62,69.82,1,0,1,93.18,0,1,Push_Notification,1,1,3.21,0,2,14,6,1,0,45.04,0.834,1,13.52,0.0,0.905,0.756,12.05,0,normal
USER_7796,SESSION_000564,2025-10-26T13:26:00,India,Pune,India,91.23.73.92,Jio,0,0,0,0,0.805,FP_44224,iOS-Safari,42.18,16.12,1,0,1,96.78,0,1,Authenticator_App,1,1,3.85,0,1,13,6,1,0,58.12,0.662,0,6.59,0.0,0.734,0.635,12.37,0,normal
USER_7209,SESSION_000565,2025-10-16T04:44:00,India,Bangalore,India,244.27.106.41,Comcast,0,0,0,0,0.903,FP_16564,Linux-Firefox,8.3,157.96,2,0,1,61.21,0,1,Authenticator_App,1,1,1.11,0,2,4,3,0,1,90.11,0.633,0,11.99,0.003,0.744,0.677,15.18,0,normal
USER_5268,SESSION_000566,2025-10-01T14:33:00,UK,New York,UK,30.7.167.116,Airtel,0,0,0,0,0.83,FP_28856,Android-Chrome,53.62,165.83,1,0,1,22.47,0,1,Biometric,1,1,4.77,0,2,14,2,0,0,62.41,0.838,0,2.83,0.001,0.805,0.83,8.04,0,normal
USER_5407,SESSION_000567,2025-09-12T03:25:00,India,Bangalore,India,66.222.114.170,Comcast,0,0,0,0,0.758,FP_91969,iOS-Safari,50.37,8.04,1,0,1,93.43,0,1,Push_Notification,1,1,2.43,0,2,3,4,0,1,76.92,0.818,0,12.91,0.0,0.813,0.629,17.0,0,normal
USER_9353,SESSION_000568,2025-09-02T03:29:00,India,Kolkata,India,93.12.218.21,Jio,0,0,0,0,0.833,FP_49035,Android-Chrome,29.93,167.12,2,0,1,107.09,0,1,SMS,1,1,1.29,0,2,3,1,0,1,109.98,0.825,1,8.43,0.001,0.784,0.648,21.04,0,normal
USER_7392,SESSION_000569,2025-10-09T13:19:00,Germany,Boston,Germany,175.6.133.132,Airtel,1,1,0,0,0.274,FP_46373,Android-Chrome,17.63,395.68,1,0,1,1.54,0,1,Authenticator_App,1,1,2.89,1,1,13,3,0,0,40.23,0.639,4,12.92,0.004,0.3,0.61,55.28,1,concurrent_login
USER_1504,SESSION_000570,2025-10-23T10:11:00,India,Chennai,India,44.91.185.85,AT&T,0,0,0,0,0.773,FP_87335,Mac-Safari,14.86,93.36,2,0,1,69.98,0,1,SMS,1,1,1.28,0,1,10,3,0,0,92.27,0.692,0,4.65,0.001,0.912,0.779,8.06,0,normal
USER_8059,SESSION_000571,2025-10-27T17:50:00,UAE,New York,UAE,244.121.227.248,Comcast,0,0,0,0,0.228,FP_49087,Windows-Chrome,7.32,391.05,1,0,1,1.71,0,1,SMS,10,0,112.0,0,30,17,0,0,0,72.65,0.662,1,5.43,0.009,0.3,0.873,74.08,1,mfa_fatigue
USER_3104,SESSION_000572,2025-10-15T07:12:00,UK,San Francisco,UK,8.141.208.141,Comcast,0,0,0,0,0.751,FP_52425,Linux-Firefox,65.91,50.27,1,0,1,51.4,0,1,Backup_Code,1,1,4.2,0,1,7,2,0,0,108.3,0.883,1,11.92,0.0,0.831,0.913,12.59,0,normal
USER_2568,SESSION_000573,2025-09-06T06:02:00,Singapore,New York,Singapore,6.166.128.19,Comcast,0,0,0,0,0.237,FP_10409,Android-Chrome,11.08,6.1,2,0,1,1.01,0,1,Biometric,1,1,3.93,0,2,6,5,1,0,276.6,0.178,0,26.45,0.0,0.3,0.852,24.16,0,normal
USER_7759,SESSION_000574,2025-10-09T06:39:00,UK,Boston,UK,165.19.78.50,Verizon,0,0,0,0,0.714,FP_19124,Mac-Safari,48.08,4.0,2,0,1,118.59,0,1,Biometric,1,1,4.51,0,1,6,3,0,0,42.18,0.828,1,18.12,0.0,0.79,0.819,15.16,0,normal
USER_4076,SESSION_000575,2025-10-19T01:47:00,India,Chennai,India,180.110.13.180,AT&T,0,0,0,0,0.701,FP_27668,Android-Chrome,45.24,13.09,2,0,1,34.26,0,1,Push_Notification,1,1,4.09,0,1,1,6,1,1,102.25,0.7,0,5.7,0.0,0.953,0.939,11.1,0,normal
USER_3264,SESSION_000576,2025-09-11T23:07:00,India,Hyderabad,India,188.251.199.183,Comcast,0,0,0,0,0.993,FP_49363,Linux-Firefox,24.69,137.4,1,0,1,95.0,0,1,SMS,1,1,2.21,0,2,23,3,0,0,84.73,0.847,1,13.47,0.001,0.866,0.932,8.16,0,normal
USER_9996,SESSION_000577,2025-09-16T12:05:00,India,Bangalore,USA,9.106.67.26,Verizon,1,0,0,0,0.374,FP_55302,iOS-Safari,1.06,9028.18,1,0,1,1.06,0,1,SMS,1,1,1.53,0,1,12,1,0,0,77.73,0.842,1,7.24,1.414,0.3,0.668,52.01,1,impossible_travel
USER_9599,SESSION_000578,2025-09-08T04:24:00,UK,Chicago,UK,31.23.247.202,BSNL,0,0,0,0,0.928,FP_15831,Windows-Chrome,52.04,158.32,1,0,1,14.69,0,1,SMS,1,1,4.45,0,1,4,0,0,1,78.77,0.801,0,6.69,0.001,0.959,0.673,11.61,0,normal
USER_8893,SESSION_000579,2025-09-04T04:17:00,USA,Boston,USA,253.22.222.148,AT&T,0,0,0,0,0.716,FP_70620,iOS-Safari,38.78,105.48,2,0,1,40.67,0,1,Biometric,1,1,1.2,0,2,4,3,0,1,47.99,0.777,0,26.47,0.0,0.925,0.868,12.37,0,normal
USER_8669,SESSION_000580,2025-09-01T02:45:00,India,Pune,India,95.190.163.142,Jio,0,0,0,0,0.954,FP_61664,Mac-Safari,11.33,49.69,2,0,1,37.33,0,1,Backup_Code,1,1,4.42,0,2,2,0,0,1,98.64,0.81,1,20.29,0.001,0.931,0.676,16.6,0,normal
USER_4285,SESSION_000581,2025-10-16T13:36:00,UK,San Francisco,UK,58.37.226.166,Comcast,0,0,0,0,0.806,FP_91207,iOS-Safari,11.08,161.19,1,0,1,69.69,0,1,Backup_Code,1,1,2.1,0,1,13,3,0,0,100.27,0.861,1,8.8,0.002,0.722,0.859,14.21,0,normal
USER_5666,SESSION_000582,2025-09-11T22:02:00,India,Mumbai,India,63.208.178.97,Jio,0,0,0,0,0.822,FP_61985,Android-Chrome,49.21,169.38,1,0,1,26.82,0,1,Push_Notification,1,1,2.59,0,1,22,3,0,0,42.4,0.787,0,2.58,0.001,0.928,0.901,5.24,0,normal
USER_4974,SESSION_000583,2025-10-02T17:11:00,UK,Boston,UK,151.218.158.78,BSNL,0,0,0,0,0.819,FP_53025,Windows-Chrome,49.27,44.11,2,0,1,105.93,0,1,Authenticator_App,1,1,4.25,0,1,17,3,0,0,104.33,0.865,1,15.91,0.0,0.968,0.62,13.9,0,normal
USER_3513,SESSION_000584,2025-10-11T16:50:00,USA,San Francisco,USA,154.52.208.7,BSNL,0,0,0,0,0.832,FP_91033,iOS-Safari,32.31,128.4,1,0,1,58.27,0,1,Biometric,1,1,1.26,0,2,16,5,1,0,74.8,0.689,0,27.79,0.001,0.782,0.614,11.58,0,normal
USER_7731,SESSION_000585,2025-09-11T19:27:00,India,Delhi,India,151.245.70.56,BSNL,0,0,0,0,0.866,FP_87079,Mac-Safari,65.8,11.47,2,0,1,63.1,0,1,SMS,1,1,1.95,0,2,19,3,0,0,79.46,0.834,1,3.6,0.0,0.798,0.748,13.82,0,normal
USER_9495,SESSION_000586,2025-10-09T23:08:00,India,Chennai,India,233.86.124.215,Airtel,0,0,0,0,0.188,FP_30047,Windows-Chrome,13.37,485.76,2,0,1,1.43,0,1,Biometric,1,1,1.88,0,2,23,3,0,0,443.32,0.204,1,17.19,0.006,0.3,0.829,30.3,0,normal
USER_1474,SESSION_000587,2025-09-10T23:51:00,India,Kolkata,India,27.64.17.145,Jio,0,0,0,0,0.982,FP_76913,Windows-Chrome,31.85,166.24,2,0,1,86.47,0,1,Biometric,1,1,1.4,0,2,23,2,0,0,71.15,0.666,0,14.09,0.001,0.831,0.918,4.04,0,normal
USER_7417,SESSION_000588,2025-10-14T00:27:00,USA,Los Angeles,USA,51.171.189.215,Jio,0,0,0,0,0.706,FP_41941,iOS-Safari,18.73,177.1,2,0,1,74.76,0,1,Push_Notification,1,1,1.54,0,2,0,1,0,1,109.31,0.631,1,18.97,0.002,0.749,0.977,18.54,0,normal
USER_7462,SESSION_000589,2025-10-25T03:41:00,USA,Los Angeles,USA,134.198.158.136,BSNL,0,0,0,0,0.822,FP_95881,Linux-Firefox,62.07,20.17,1,0,1,94.34,0,1,Biometric,1,1,4.07,0,1,3,5,1,1,51.17,0.883,0,12.54,0.0,0.797,0.739,14.63,0,normal
USER_9019,SESSION_000590,2025-10-18T21:29:00,India,Bangalore,USA,1.110.69.99,Verizon,0,0,0,0,0.118,FP_71135,Android-Chrome,1.05,10397.2,1,0,1,1.38,0,1,Biometric,1,1,4.31,1,2,21,5,1,0,54.93,0.639,0,4.67,1.645,0.3,0.861,42.26,1,impossible_travel
USER_2474,SESSION_000591,2025-09-19T02:32:00,Singapore,Los Angeles,Singapore,78.147.7.76,Jio,1,0,1,0,0.113,FP_33352,Mac-Safari,17.25,93.1,1,0,1,1.2,1,1,Biometric,1,1,1.1,0,1,2,4,0,1,102.59,0.695,1,24.08,0.001,0.3,0.691,61.44,1,credential_stuffing
USER_6397,SESSION_000592,2025-10-20T10:11:00,India,Delhi,India,82.15.229.201,Comcast,0,0,0,0,0.88,FP_54457,Windows-Chrome,31.63,77.06,1,0,1,18.23,0,1,Biometric,1,1,3.5,0,1,10,0,0,0,103.99,0.765,0,14.91,0.0,0.931,0.788,6.01,0,normal
USER_2732,SESSION_000593,2025-10-16T14:27:00,Canada,Los Angeles,Canada,97.160.82.14,Verizon,0,0,0,0,0.309,FP_30319,iOS-Safari,20.51,286.44,6,5,1,1.74,0,1,Backup_Code,1,1,2.27,0,2,14,3,0,0,68.56,0.827,1,3.7,0.002,0.3,0.983,31.15,0,normal
USER_3051,SESSION_000594,2025-09-19T22:34:00,USA,Los Angeles,USA,183.100.64.138,Airtel,0,0,0,0,0.866,FP_21399,Windows-Chrome,37.59,167.33,1,0,1,80.39,0,1,Authenticator_App,1,1,3.91,0,2,22,4,0,0,58.76,0.696,0,12.03,0.001,0.732,0.667,11.03,0,normal
USER_3126,SESSION_000595,2025-10-26T05:02:00,UK,Boston,UK,200.58.221.175,AT&T,0,0,0,0,0.791,FP_51037,Android-Chrome,12.61,72.63,1,0,1,56.79,0,1,Authenticator_App,1,1,1.83,0,2,5,6,1,1,82.31,0.752,0,27.08,0.001,0.757,0.986,12.0,0,normal
